RNUM,MEDIATITLE,PLACENAME,ADDRESS
2962,"우리, 사랑했을까","서울 신당동 민가","(04604)서울특별시 중구 동호로17길 57-4"
2963,"A-Teen (에이틴)",일산문화광장,"(10402)경기도 고양시 일산동구 중앙로 1271-4"
2964,힙합왕-나스나길,"후암약수터 버스정류장","(04328)서울특별시 용산구 후암동 407-27"
2965,"우리, 사랑했을까",서울드래곤시티,"(04372)서울특별시 용산구 청파로20길 95"
2966,"우리, 사랑했을까",충현슈퍼,"(04603)서울특별시 중구 동호로17길 105"
2967,"최강 배달꾼",매향리평화역사관,"(18570)경기도 화성시 우정읍 기아자동차로 199"
2968,"최강 배달꾼",매향리선착장,"(18570)경기도 화성시 우정읍 매향리 945"
2969,"최강 배달꾼","어거스트 힐","(06124)서울특별시 강남구 강남대로106길 25"
2970,"최강 배달꾼",KT&G서울사옥,"(06176)서울특별시 강남구 영동대로 416"
2971,"최강 배달꾼","팔선생 중화요리","(05399)서울특별시 강동구 성내로8길 9-19"
2972,"최강 배달꾼",이단아네집,"(05332)서울특별시 강동구 진황도로31길 49"
2973,"최강 배달꾼",이수연플라워,"(05329)서울특별시 강동구 천호대로157길 53"
2974,"최강 배달꾼",이차전,"(05335)서울특별시 강동구 천호대로159길 35"
2975,"최강 배달꾼","천호 문구 완구 거리 앞","(05248)서울특별시 강동구 천호동 456-16"
2976,"최강 배달꾼",광진교,"서울특별시 강동구 천호동 광진교"
2977,"최강 배달꾼",건국대학교,"(05029)서울특별시 광진구 능동로 120"
2978,"힘쎈여자 도봉순","대둔산 안심사","(55300)전라북도 완주군 운주면 안심길 372"
2979,힙합왕-나스나길,압구정나들목,"서울특별시 강남구 압구정동 압구정나들목"
2980,힙합왕-나스나길,남산도서관,"(04340)서울특별시 용산구 소월로 109"
2981,힙합왕-나스나길,후암동엘리베이터,"(04340)서울특별시 용산구 소월로 109"
2982,힙합왕-나스나길,"소월로 계단 3번","(04328)서울특별시 용산구 소월로 168"
2983,"총리와 나",토정로,"(04085)서울특별시 마포구 토정로 20"
2984,"총리와 나",경희대국제캠퍼스,"(17104)경기도 용인시 기흥구 덕영대로 1732"
2985,"힘쎈여자 도봉순",더화이트베일웨딩,"(06720)서울특별시 서초구 서초중앙로 14"
2986,"서른이지만 열일곱입니다",백현동카페거리,"(13536)경기도 성남시 분당구 백현동 567-1"
2987,"서른이지만 열일곱입니다","엔씨소프트 R&D센터","(13494)경기도 성남시 분당구 대왕판교로644번길 12"
2988,"서른이지만 열일곱입니다",분당메모리얼파크,"경기도 서남시 분당구새나리로 79"
2989,"서른이지만 열일곱입니다",고양아람누리,"(10409)경기도 고양시 일산동구 중앙로 1286 고양아람누리"
2990,"서른이지만 열일곱입니다",크랙킨,"(10359)경기도 고양시 일산동구 무궁화로141번길 8-8"
2991,초콜릿,서울드래곤시티,"(04372)서울특별시 용산구 청파로20길 95"
2992,초콜릿,보신각터,"(03189)서울특별시 종로구 종로 54"
2993,초콜릿,정도리구계등,"(59110)전라남도 완도군 완도읍 정도리 152"
2994,초콜릿,대천해수욕장,"(33489)충청남도 보령시 머드로 123"
2995,"힘쎈여자 도봉순",동화힐링캠프,"(10809)경기도 파주시 파평면 파평산로363번길 32-9"
2996,"힘쎈여자 도봉순",최재훈스튜디오,"(06109)서울특별시 강남구 논현로 612"
2997,"서른, 아홉","장흥교도소 세트장","(59319)전라남도 장흥군 장흥읍 원도리 191"
2998,"서른, 아홉",역사책방,"(03044)서울특별시 종로구 자하문로10길 24"
2999,"서른, 아홉","해밀톤 호텔별관","(04350)서울특별시 용산구 이태원로27가길 26"
3000,"서른, 아홉",더백푸드트럭,"(04328)서울특별시 용산구 신흥로20길 45-1"
3001,"서른, 아홉",운산,"(07241)서울특별시 영등포구 여의공원로 101"
3002,"서른, 아홉",롯데콘서트홀,"(05551)서울특별시 송파구 올림픽로 300 롯데월드몰 8층 롯데콘서트홀"
3003,"힘쎈여자 도봉순",리오빌딩,"(06035)서울특별시 강남구 도산대로11길 18"
3004,"힘쎈여자 도봉순","보라매 공원","(07062)서울특별시 동작구 여의대방로20길 33"
3005,"힘쎈여자 도봉순",와우산로,"서울특별시 마포구 서교동 406"
3006,"힘쎈여자 도봉순",홍대놀이터공원,"(04041)서울특별시 마포구 와우산로21길 19-3"
3007,"힘쎈여자 도봉순",월드컵공원,"(03900)서울특별시 마포구 하늘공원로 86"
3008,빅마우스,"한국의 집","(04626)서울특별시 중구 퇴계로36길 10"
3009,"힘쎈여자 도봉순",난지한강공원,"(03900)서울특별시 마포구 한강난지로 162"
3010,빅,영락교회,"(04552)서울특별시 중구 수표로 33"
3011,빅,이태원랜드,"(04405)서울특별시 용산구 우사단로14길 34"
3012,비트윈,"덕수궁 돌담길","(04519)서울특별시 중구 세종대로 99"
3013,비트윈,베리키친,"(04508)서울특별시 중구 만리재로 205"
3014,비트윈,조계사앞사거리,"서울특별시 종로구 견지동"
3015,초콜릿,"계명대학교 성서캠퍼스","(42601)대구광역시 달서구 달구벌대로 1095"
3016,초콜릿,"경기영어마을 파주캠퍼스","(10859)경기도 파주시 탄현면 얼음실로 40"
3017,용팔이,"대관령 양떼목장","(25342)강원도 평창군 대관령면 대관령마루길 483-32"
3018,용팔이,"삼성화재 글로벌캠퍼스","(10253)경기도 고양시 일산동구 문원길 135"
3019,용팔이,라움,"(06143)서울특별시 강남구 언주로 564"
3020,용팔이,속삭이는자작나무숲,"(24639)강원도 인제군 인제읍 자작나무숲길 760"
3021,용의눈물,경복궁,"(03045)서울특별시 종로구 사직로 161"
3022,용팔이,"가톨릭관동대학교 국제성모병원","(22711)인천광역시 서구 심곡로100번길 25"
3023,"초면에 사랑합니다",서울의료원,"(02053)서울특별시 중랑구 신내로 156"
3024,"초면에 사랑합니다",용현1.4동,"(22180)인천광역시 미추홀구 수봉남로18번길 81-22"
3025,"초면에 사랑합니다",파라다이스시티,"(22382)인천광역시 중구 영종해안남로321번길 186"
3026,초콜릿,"인터컨티넨탈 알펜시아 평창 리조트","(25351)강원도 평창군 대관령면 솔봉로 325"
3027,"우리 헤어졌어요","다산교앞 정류장","(10881)경기도 파주시 광인사길 68 다산교앞 정류장"
3028,초콜릿,의정부주교좌성당,"(11674)경기도 의정부시 신흥로265번길 27"
3029,"우리, 사랑했을까",일산호수공원,"(10400)경기도 고양시 일산동구 호수로 731"
3030,"우리, 사랑했을까",파머스테이블,"(10859)경기도 파주시 탄현면 헤이리마을길 59-77"
3031,"우리, 사랑했을까","지혜의 숲","(10881)경기도 파주시 회동길 145"
3032,"우리, 사랑했을까","울프강 스테이크 하우스","(06016)서울특별시 강남구 선릉로152길 21"
3033,"총각네 야채가게",일산호수공원,"(10400)경기도 고양시 일산동구 호수로 731"
3034,"유령을 잡아라","신설동역 유령 승강장","서울특별시 동대문구 왕산로 1"
3035,"수상한 파트너",화이트블럭,"(10859)경기도 파주시 탄현면 헤이리마을길 72"
3036,"수상한 파트너",일산호수공원,"(10400)경기도 고양시 일산동구 호수로 731"
3037,"수상한 파트너",크랙킨,"(10359)경기도 고양시 일산동구 무궁화로141번길 8-8"
3038,"쇼핑왕 루이",세종문화회관,"(03172)서울특별시 종로구 세종대로 175"
3039,"쇼핑왕 루이",KT&G서울사옥,"(06176)서울특별시 강남구 영동대로 416"
3040,"사랑의 불시착",공원장,"(22180)인천광역시 미추홀구 인주대로211번길 49-26"
3041,"아는 와이프","로케이션 이음 (구 로얄퀘스트)","(10858)경기도 파주시 탄현면 새오리로286번길 48-70"
3042,"사랑의 불시착","부암동 7번지","(03020)서울특별시 종로구 북악산로 147"
3043,"사랑의 불시착",운산,"(07241)서울특별시 영등포구 여의공원로 101"
3044,"아는 와이프",파머스테이블,"(10859)경기도 파주시 탄현면 헤이리마을길 59-77"
3045,"사랑의 불시착",동아디지털미디어센터,"(03926)서울특별시 마포구 매봉산로 75"
3046,"사랑의 불시착",청담역,"서울특별시 강남구 학동로 508"
3047,"사랑의 불시착","아크레도 청담점","(06014)서울특별시 강남구 압구정로 410"
3048,"사랑의 불시착","울프강 스테이크 하우스","(06016)서울특별시 강남구 선릉로152길 21"
3049,"아는 와이프",북카페눈,"(10881)경기도 파주시 회동길 125-11"
3050,"아는 와이프","상사마을 8-15","(07502)서울특별시 강서구 개화12길 8-15"
3051,"사랑의 불시착","미리내 성지","(17500)경기도 안성시 양성면 미리내성지로 420"
3052,"아는 와이프",대동슈퍼,"(07502)서울특별시 강서구 개화길 54"
3053,"유령을 잡아라",왕십리역,"서울특별시 성동구 왕십리로 300"
3054,"유령을 잡아라",서강대교,"서울특별시 영등포구 여의도동 서강대교"
3055,"유령을 잡아라",원효대교,"서울특별시 영등포구 여의도동 원효대교"
3056,"유령을 잡아라",이촌로29길,"서울특별시 용산구 이촌로29길"
3057,"유령을 잡아라",일민미술관,"(03187)서울특별시 종로구 세종대로 152"
3058,"유미의 세포들",엄마손막국수,"(25464)강원도 강릉시 운정길 40"
3059,"유미의 세포들","스카이베이호텔 경포","(25460)강원도 강릉시 해안로 476"
3060,"유미의 세포들",죽림동성당,"(24355)강원도 춘천시 약사고개길 23"
3061,"유미의 세포들",일산호수공원,"(10400)경기도 고양시 일산동구 호수로 731"
3062,"유미의 세포들",소소주점,"(10377)경기도 고양시 일산서구 강성로232번길 8-10 1층"
3063,"수상한 파트너",디에이프릴,"(03980)서울특별시 마포구 성미산로29안길 19"
3064,"수상한 파트너","스위스 그랜드 호텔","(03650)서울특별시 서대문구 연희로 353"
3065,"수상한 파트너",서울동부지방법원,"(05856)서울특별시 송파구 법원로 101"
3066,"유나의 거리","북촌 한옥마을 (유나의 집)","(03057)서울특별시 종로구 창덕궁길 112"
3067,"유나의 거리",브릭오븐,"(06124)서울특별시 강남구 강남대로102길 31"
3068,"사랑의 온도",킨텍스제1전시장,"(10390)경기 고양시 일산서구 킨텍스로 217-60"
3069,"사랑의 온도","37.5 고양삼송점","(10598)경기도 고양시 덕양구 동산1로 36"
3070,"사랑의 온도",크랙킨,"(10359)경기도 고양시 일산동구 무궁화로141번길 8-8"
3071,"수상한 파트너","인천대학교 송도캠퍼스","인천광역시 연수구 송도동 아카데미로 119"
3072,"키스 먼저 할까요","경기영어마을 파주캠퍼스","(10859)경기도 파주시 탄현면 얼음실로 40"
3073,"키스 먼저 할까요",서울중앙지방법원,"(06594)서울특별시 서초구 서초중앙로 157"
3074,"키스 먼저 할까요","카페 릴리블랑","(06753)서울특별시 서초구 양재천로19길 52"
3075,"키스 먼저 할까요",낙산공원,"(03085)서울특별시 종로구 낙산길 41"
3076,"키스 먼저 할까요",북촌로5나길,"(03053)서울특별시 종로구 북촌로5나길 3-15"
3077,키스식스센스,네오위즈,"(13487)경기도 성남시 분당구 대왕판교로645번길 14"
3078,"아는 와이프",커피네츄럴스페셜티,"(10525)경기도 고양시 덕양구 용현로53번길 16-1 1층"
3079,"아는 와이프","낙산 해수욕장","(25009)강원도 양양군 강현면 해맞이길 59"
3080,키스식스센스,화랑육교,"경기도 성남시 분당구 삼평동 화랑육교"
3081,키스식스센스,안성팜랜드,"(17558)경기도 안성시 공도읍 대신두길 28"
3082,키스식스센스,"경기영어마을 파주캠퍼스","(10859)경기도 파주시 탄현면 얼음실로 40"
3083,키스식스센스,"소노펠리체 컨벤션","(06164)서울특별시 강남구 테헤란로87길 22 3층"
3084,키스식스센스,동아디지털미디어센터,"(03926)서울특별시 마포구 매봉산로 75"
3085,키스식스센스,디벙크,"(04072)서울특별시 마포구 성지1길 30 지하 2층"
3086,"아는 와이프","위시티1단지후문.양일초교 정류장","경기도 고양시 일산동구 식사동"
3087,"아는 와이프",일산문화광장,"(10402)경기도 고양시 일산동구 중앙로 1271-4"
3088,"아는 와이프",대우메종리브르오피스텔,"(10364)경기도 고양시 일산동구 호수로 672"
3089,"아는 와이프","프린시플 커피컴퍼니","(12101)경기도 남양주시 불암로109번길 4-46"
3090,"아는 와이프",라메리트,"(10881)경기도 파주시 문발로 139"
3091,"수상한 파트너",큐라인,"(04622)서울특별시 중구 필동로 76-6"
3092,"수상한 파트너","쌍대포소금구이 본점","(04309)서울특별시 용산구 청파로 291"
3093,"수상한 파트너",서강대교,"서울특별시 영등포구 여의도동 서강대교"
3094,"유미의 세포들",일산호수공원가로수길,"(10392)경기도 고양시 일산서구 주엽로 80"
3095,"키스 먼저 할까요",서울대공원,"(13829)경기도 과천시 대공원광장로 102"
3096,"키스 먼저 할까요",일산문화광장,"(10402)경기도 고양시 일산동구 중앙로 1271-4"
3097,키스식스센스,"안국동 We Are Young 벽화","(03061)서울특별시 종로구 율곡로3길 64 육교 밑"
3098,키스식스센스,청파로,"(04507)서울특별시 중구 청파로 425-2"
3099,"사랑의 불시착",청산수목원,"충청남도 태안군 연꽃길 70"
3100,썸머가이즈,제주국제공항,"(63115)제주특별자치도 제주시 공항로 2"
3101,"써클: 이어진 두 세계",트라이보울,"(22004)인천광역시 연수구 인천타워대로 250"
3102,"써클: 이어진 두 세계","평창동 개인주택","(03002)서울특별시 종로구 평창동 566-22"
3103,"쇼핑왕 루이","푸르지오 써밋","(06188)서울특별시 강남구 영동대로 337"
3104,"쇼핑왕 루이",동백섬,"(48100)부산광역시 해운대구 동백로 99"
